报告期,证券代码,证券名称,机构代码,机构名称,机构类型,基金公司,持股数量,持股市值,占总股本比例,占流通股比例,净资产比例,数据来源
2026-06-30,000582,北部湾港,73103722,广东粤财信托有限公司-粤财信托·粤中3号单一资金信托计划,信托,,6374800,68401604.0,0.25326127,0.2955609,,Eastmoney RPT_MAIN_ORGHOLD
2026-06-30,000582,北部湾港,73008468,平安基金-平安银行-中融国际信托-中融-财富1号结构化集合资金信托,信托,,22473002,241135311.46,0.89281874,1.04193711,,Eastmoney RPT_MAIN_ORGHOLD
2026-06-30,000582,北部湾港,70414939,南方基金稳健增值混合型养老金产品-招商银行股份有限公司,其他,,7131007,76515705.11,0.28330424,0.33062164,,Eastmoney RPT_MAIN_ORGHOLD
2026-06-30,000582,北部湾港,70010413,全国社保基金四一三组合,社保,,7920000,84981600.0,0.31464975,0.36720247,,Eastmoney RPT_MAIN_ORGHOLD
2026-06-30,000582,北部湾港,161713,招商信用添利债券(LOF)A,基金,招商基金管理有限公司,836335,8973874.55,0.03322634,0.03877579,0.45,Eastmoney RPT_MAIN_ORGHOLD
2026-06-30,000582,北部湾港,10671586,香港中央结算有限公司,其他,,19446559,208661578.07,0.77258269,0.90161926,,Eastmoney RPT_MAIN_ORGHOLD
2026-06-30,000582,北部湾港,10119468,广西产投资本运营集团有限公司,其他,,28506422,305873908.06,1.13251749,1.32167028,,Eastmoney RPT_MAIN_ORGHOLD
2026-06-30,000582,北部湾港,10102635,广西北部湾国际港务集团有限公司,其他,,1300340832,13952657127.36,37.35700174,43.59635894,,Eastmoney RPT_MAIN_ORGHOLD
2026-06-30,000582,北部湾港,10013673,上海中海码头发展有限公司,其他,,268145692,2877203275.16,10.65302711,12.43229306,,Eastmoney RPT_MAIN_ORGHOLD
2026-06-30,000582,北部湾港,10000758720,湖北省新活力上市高质量一号投资合伙企业(有限合伙),其他,,6326572,67884117.56,0.25134524,0.29332486,,Eastmoney RPT_MAIN_ORGHOLD
2026-06-30,000582,北部湾港,10000283948,芜湖信达降杠杆投资管理合伙企业(有限合伙),其他,,11289887,121140487.51,0.44853032,0.52344374,,Eastmoney RPT_MAIN_ORGHOLD
2026-06-30,000582,北部湾港,020645,南方智弘混合A,基金,南方基金管理股份有限公司,897900,9634467.0,0.03567222,0.04163019,2.53,Eastmoney RPT_MAIN_ORGHOLD
2026-06-30,000582,北部湾港,013726,惠升惠诚稳健一年持有期混合A,基金,惠升基金管理有限责任公司,89200,957116.0,0.00354378,0.00413566,1.6,Eastmoney RPT_MAIN_ORGHOLD
2026-06-30,000582,北部湾港,008069,鹏扬富利增强A,基金,鹏扬基金管理有限公司,25800,276834.0,0.001025,0.00119619,0.21,Eastmoney RPT_MAIN_ORGHOLD
2026-03-31,000582,北部湾港,78277734,锦绣中和(天津)投资管理有限公司-中和资本耕耘912号私募证券投资基金,其他,,7687987,82953379.73,0.30543222,0.35644543,,Eastmoney RPT_MAIN_ORGHOLD
2026-03-31,000582,北部湾港,73008468,平安基金-平安银行-中融国际信托-中融-财富1号结构化集合资金信托,信托,,22473002,242483691.58,0.89281874,1.04193711,,Eastmoney RPT_MAIN_ORGHOLD
2026-03-31,000582,北部湾港,71072756,安信资管双债聚利3号,券商,,2051,22130.29,8.148e-05,9.509e-05,,Eastmoney RPT_MAIN_ORGHOLD
2026-03-31,000582,北部湾港,71064901,安信资管双债聚利1号,券商,,12311,132835.69,0.0004891,0.00057079,,Eastmoney RPT_MAIN_ORGHOLD
2026-03-31,000582,北部湾港,70400249,中国人寿保险股份有限公司-分红-个人分红-005L-FH002沪,保险,,10892334,117528283.86,0.43273613,0.50501161,,Eastmoney RPT_MAIN_ORGHOLD
2026-03-31,000582,北部湾港,70400207,中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001沪,保险,,13908477,150072466.83,0.55256298,0.64485191,,Eastmoney RPT_MAIN_ORGHOLD
2026-03-31,000582,北部湾港,70010413,全国社保基金四一三组合,社保,,13050000,140809500.0,0.51845697,0.60504953,,Eastmoney RPT_MAIN_ORGHOLD
2026-03-31,000582,北部湾港,163819,中银信用增利(LOF)A,基金,中银基金管理有限公司,240000,2589600.0,0.00953484,0.01112735,0.14,Eastmoney RPT_MAIN_ORGHOLD
2026-03-31,000582,北部湾港,161716,招商双债增强债券(LOF)C,基金,招商基金管理有限公司,1356867,14640594.93,0.0539063,0.06290971,0.24,Eastmoney RPT_MAIN_ORGHOLD
2026-03-31,000582,北部湾港,161713,招商信用添利债券(LOF)A,基金,招商基金管理有限公司,836335,9024054.65,0.03322634,0.03877579,1.25,Eastmoney RPT_MAIN_ORGHOLD
2026-03-31,000582,北部湾港,10671586,香港中央结算有限公司,其他,,21112774,227806831.46,0.83877892,0.97887157,,Eastmoney RPT_MAIN_ORGHOLD
2026-03-31,000582,北部湾港,10119468,广西产投资本运营集团有限公司,其他,,28506422,307584293.38,1.13251749,1.32167028,,Eastmoney RPT_MAIN_ORGHOLD
2026-03-31,000582,北部湾港,10102635,广西北部湾国际港务集团有限公司,其他,,1300340832,14030677577.28,37.35700174,43.59635894,,Eastmoney RPT_MAIN_ORGHOLD
2026-03-31,000582,北部湾港,10013673,上海中海码头发展有限公司,其他,,268145692,2893292016.68,10.65302711,12.43229306,,Eastmoney RPT_MAIN_ORGHOLD
2026-03-31,000582,北部湾港,10000283948,芜湖信达降杠杆投资管理合伙企业(有限合伙),其他,,19689887,212453880.73,0.78224975,0.91290091,,Eastmoney RPT_MAIN_ORGHOLD
2026-03-31,000582,北部湾港,013726,惠升惠诚稳健一年持有期混合A,基金,惠升基金管理有限责任公司,89200,962468.0,0.00354378,0.00413566,1.62,Eastmoney RPT_MAIN_ORGHOLD
2026-03-31,000582,北部湾港,009064,鹏扬景沃六个月混合A,基金,鹏扬基金管理有限公司,80900,872911.0,0.00321404,0.00375084,0.26,Eastmoney RPT_MAIN_ORGHOLD
2026-03-31,000582,北部湾港,008069,鹏扬富利增强A,基金,鹏扬基金管理有限公司,11800,127322.0,0.0004688,0.00054709,0.2,Eastmoney RPT_MAIN_ORGHOLD
2026-03-31,000582,北部湾港,006832,鹏扬添利增强A,基金,鹏扬基金管理有限公司,27100,292409.0,0.00107664,0.00125646,0.18,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,78277734,锦绣中和(天津)投资管理有限公司-中和资本耕耘912号私募证券投资基金,其他,,7687987,72113318.06,0.32443391,0.38259855,,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,73008468,平安基金-平安银行-中融国际信托-中融-财富1号结构化集合资金信托,信托,,22473002,210796758.76,0.9483632,1.11838612,,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,70428864,瑞众人寿保险有限责任公司-自有资金,保险,,23769733,222960095.54,1.00308539,1.18291893,,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,70010413,全国社保基金四一三组合,社保,,19860000,186286800.0,0.83809422,0.98834808,,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,660011,农银中证500指数A,基金,农银汇理基金管理有限公司,8900,83482.0,0.00037558,0.00044292,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,563750,汇添富中证500ETF,基金,汇添富基金管理股份有限公司,41300,387394.0,0.00174286,0.00205533,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,562330,银华中证500价值ETF,基金,银华基金管理股份有限公司,8600,80668.0,0.00036292,0.00042799,0.36,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,561950,招商中证500增强策略ETF,基金,招商基金管理有限公司,17000,159460.0,0.0007174,0.00084602,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,561350,国泰中证500ETF,基金,国泰基金管理有限公司,10900,102242.0,0.00045998,0.00054245,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,561320,国泰中证内地运输主题ETF,基金,国泰基金管理有限公司,76400,716632.0,0.00322409,0.0038021,1.0,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,560100,南方中证500增强策略ETF,基金,南方基金管理股份有限公司,8300,77854.0,0.00035026,0.00041306,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,560030,汇添富中证800价值ETF,基金,汇添富基金管理股份有限公司,2700,25326.0,0.00011394,0.00013437,0.07,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,519223,海富通欣荣混合C,基金,海富通基金管理有限公司,100,938.0,4.22e-06,4.98e-06,0.0,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,515990,添富中证国企一带一路ETF,基金,汇添富基金管理股份有限公司,77400,726012.0,0.00326629,0.00385187,0.82,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,515810,易方达中证800ETF,基金,易方达基金管理有限公司,15800,148204.0,0.00066676,0.0007863,0.02,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,515800,添富中证800ETF,基金,汇添富基金管理股份有限公司,143200,1343216.0,0.00604306,0.00712646,0.03,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,515590,前海开源中证500等权ETF,基金,前海开源基金管理有限公司,14400,135072.0,0.00060768,0.00071663,0.19,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,515550,国联中证500ETF,基金,国联基金管理有限公司,1600,15008.0,6.752e-05,7.963e-05,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,515530,泰康中证500ETF,基金,泰康基金管理有限公司,6000,56280.0,0.0002532,0.00029859,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,515190,中银证券中证500ETF,基金,中银国际证券股份有限公司,81700,766346.0,0.00344775,0.00406586,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,515150,富国中证国企一带一路ETF,基金,富国基金管理有限公司,723400,6785492.0,0.03052756,0.03600055,0.83,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,515110,易方达中证国企一带一路ETF,基金,易方达基金管理有限公司,304700,2858086.0,0.01285837,0.01516363,0.83,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,512510,华泰柏瑞中证500ETF,基金,华泰柏瑞基金管理有限公司,89000,834820.0,0.00375581,0.00442915,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,512500,华夏中证500ETF,基金,华夏基金管理有限公司,1793400,16822092.0,0.07568168,0.08924992,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,512370,华夏中证A500增强策略ETF,基金,华夏基金管理有限公司,4200,39396.0,0.00017724,0.00020902,0.06,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,510590,平安中证500ETF,基金,平安基金管理有限公司,106000,994280.0,0.00447321,0.00527517,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,510580,易方达中证500ETF,基金,易方达基金管理有限公司,277800,2605764.0,0.01172319,0.01382493,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,510570,兴业中证500ETF,基金,兴业基金管理有限公司,2300,21574.0,9.706e-05,0.00011446,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,510560,国寿安保中证500ETF,基金,国寿安保基金管理有限公司,21900,205422.0,0.00092418,0.00108987,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,510550,方正富邦中证500ETF,基金,方正富邦基金管理有限公司,3800,35644.0,0.00016036,0.00018911,0.1,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,510530,工银中证500ETF,基金,工银瑞信基金管理有限公司,35400,332052.0,0.00149388,0.00176171,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,510510,广发中证500ETF,基金,广发基金管理有限公司,206834,1940102.92,0.00872842,0.01029325,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,510500,南方中证500ETF,基金,南方基金管理股份有限公司,13666560,128192332.8,0.57673036,0.6801268,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,502000,西部利得中证500指数增强(LOF)A,基金,西部利得基金管理有限公司,241600,2266208.0,0.01019555,0.01202341,0.16,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,320003,诺安先锋混合A,基金,诺安基金管理有限公司,10,93.8,4.2e-07,5e-07,0.0,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,202017,南方深证成份ETF联接A,基金,南方基金管理股份有限公司,200,1876.0,8.44e-06,9.95e-06,0.0,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,167503,安信一带一路指数A,基金,安信基金管理有限责任公司,19900,186662.0,0.00083978,0.00099034,0.22,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,166007,中欧互通精选混合A,基金,中欧基金管理有限公司,2900,27202.0,0.00012238,0.00014432,0.05,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,165511,中信保诚中证500指数(LOF)A,基金,中信保诚基金管理有限公司,31400,294532.0,0.00132508,0.00156264,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,163109,申万菱信深证成份指数(LOF)A,基金,申万菱信基金管理有限公司,8800,82544.0,0.00037136,0.00043794,0.05,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,162216,宏利500指数增强(LOF),基金,宏利基金管理有限公司,24400,228872.0,0.00102968,0.00121428,0.12,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,161612,融通深证成份指数A,基金,融通基金管理有限公司,5400,50652.0,0.00022788,0.00026874,0.05,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,161017,富国中证500指数增强(LOF)A,基金,富国基金管理有限公司,1843549,17292489.62,0.07779797,0.09174563,0.34,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,160806,长盛同庆中证800指数(LOF),基金,长盛基金管理有限公司,38000,356440.0,0.0016036,0.0018911,0.18,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,160638,鹏华中证一带一路主题指数(LOF)A,基金,鹏华基金管理有限公司,64900,608762.0,0.00273879,0.0032298,0.22,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,160616,鹏华中证500指数(LOF)A,基金,鹏华基金管理有限公司,35400,332052.0,0.00149388,0.00176171,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,160119,南方中证500ETF联接(LOF)A,基金,南方基金管理股份有限公司,10700,100366.0,0.00045154,0.00053249,0.0,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,159982,鹏华中证500ETF,基金,鹏华基金管理有限公司,28600,268268.0,0.00120692,0.0014233,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,159968,博时中证500ETF,基金,博时基金管理有限公司,50200,470876.0,0.00211845,0.00249824,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,159943,大成深证成份ETF,基金,大成基金管理有限公司,10200,95676.0,0.00043044,0.00050761,0.05,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,159935,景顺长城中证500ETF,基金,景顺长城基金管理有限公司,6900,64722.0,0.00029118,0.00034338,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,159922,嘉实中证500ETF,基金,嘉实基金管理有限公司,1561300,14644994.0,0.06588703,0.07769929,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,159903,南方深证成份ETF,基金,南方基金管理股份有限公司,26600,249508.0,0.00112252,0.00132377,0.05,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,159820,天弘中证500ETF,基金,天弘基金管理有限公司,183800,1724044.0,0.00775638,0.00914695,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,159800,鹏华中证800ETF,基金,鹏华基金管理有限公司,1000,9380.0,4.22e-05,4.977e-05,0.03,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,159717,鹏华国证ESG300ETF,基金,鹏华基金管理有限公司,800,7504.0,3.376e-05,3.981e-05,0.05,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,159666,华夏中证全指运输ETF,基金,华夏基金管理有限公司,68400,641592.0,0.00288649,0.00340398,0.74,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,159662,南方国证交通运输行业ETF,基金,南方基金管理股份有限公司,66800,626584.0,0.00281897,0.00332435,0.72,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,159653,国联安国证ESG300ETF,基金,国联安基金管理有限公司,2800,26264.0,0.00011816,0.00013934,0.04,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,159517,银华中证800增强策略ETF,基金,银华基金管理股份有限公司,100,938.0,4.22e-06,4.98e-06,0.01,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,159500,富国中证500ETF,基金,富国基金管理有限公司,9700,90986.0,0.00040934,0.00048273,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,159337,中证500ETF基金,基金,东财基金管理有限公司,58500,548730.0,0.00246871,0.0029113,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,10671586,香港中央结算有限公司,其他,,13621022,127765186.36,0.57480865,0.67786057,,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,10119468,广西产投资本运营集团有限公司,其他,,28506422,267390238.36,1.2029742,1.41864388,,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,10102635,广西北部湾国际港务集团有限公司,其他,,1300340832,12197197004.16,39.68107295,46.79511113,,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,10013673,上海中海码头发展有限公司,其他,,268145692,2515206590.96,11.3157782,13.34447531,,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,10000283948,芜湖信达降杠杆投资管理合伙企业(有限合伙),其他,,19689887,184691140.06,0.83091543,0.97988228,,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,025411,安信红利量化选股股票A,基金,安信基金管理有限责任公司,10100,94738.0,0.00042622,0.00050263,0.05,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,025058,中欧核心智选混合A,基金,中欧基金管理有限公司,112500,1055250.0,0.00474751,0.00559865,0.08,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,023516,华泰保兴中证A500指数增强A,基金,华泰保兴基金管理有限公司,4700,44086.0,0.00019834,0.0002339,0.01,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,022854,中航中证智选均衡配置指数发起A,基金,中航基金管理有限公司,1200,11256.0,5.064e-05,5.972e-05,0.04,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,022597,富国红利质选混合A,基金,富国基金管理有限公司,152400,1429512.0,0.0064313,0.0075843,2.68,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,022344,景顺长城红利量化选股股票A,基金,景顺长城基金管理有限公司,800,7504.0,3.376e-05,3.981e-05,0.04,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,021795,广发稳信六个月持有期混合A,基金,广发基金管理有限公司,2300,21574.0,9.706e-05,0.00011446,0.01,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,021631,兴银聚优智选混合发起A,基金,兴银基金管理有限责任公司,234100,2195858.0,0.00987905,0.01165017,1.49,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,021404,长江汇智量化选股混合发起A,基金,长江证券(上海)资产管理有限公司,2200,20636.0,9.284e-05,0.00010948,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,021316,民生加银智选成长股票A,基金,民生加银基金管理有限公司,7800,73164.0,0.00032916,0.00038817,0.12,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,020799,天弘红利智选混合A,基金,天弘基金管理有限公司,300,2814.0,1.266e-05,1.493e-05,0.0,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,020287,永赢红利慧选混合发起A,基金,永赢基金管理有限公司,21900,205422.0,0.00092418,0.00108987,1.27,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,019982,泓德智选启元混合A,基金,泓德基金管理有限公司,6600,61908.0,0.00027852,0.00032845,0.02,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,019960,富国远见价值混合A,基金,富国基金管理有限公司,29400,275772.0,0.00124068,0.00146311,0.42,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,019876,广发均衡成长混合A,基金,广发基金管理有限公司,13200,123816.0,0.00055704,0.00065691,0.0,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,019752,海富通悦享一年持有期混合A,基金,海富通基金管理有限公司,21200,198856.0,0.00089464,0.00105503,0.01,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,019561,富国致航量化选股股票A,基金,富国基金管理有限公司,17800,166964.0,0.00075116,0.00088583,0.43,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,019404,华夏中证全指运输ETF发起式联接A,基金,华夏基金管理有限公司,200,1876.0,8.44e-06,9.95e-06,0.0,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,018990,兴银智选消费混合A,基金,兴银基金管理有限责任公司,52700,494326.0,0.00222395,0.00262266,0.49,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,018663,中欧国证2000指数增强A,基金,中欧基金管理有限公司,3400,31892.0,0.00014348,0.0001692,0.04,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,018633,财通中证500指数增强A,基金,财通基金管理有限公司,1100,10318.0,4.642e-05,5.474e-05,0.01,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,017985,华夏中证800指数增强A,基金,华夏基金管理有限公司,8800,82544.0,0.00037136,0.00043794,0.15,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,017919,中欧中证1000指数增强A,基金,中欧基金管理有限公司,23500,220430.0,0.0009917,0.0011695,0.05,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,017220,永赢合嘉一年持有混合A,基金,永赢基金管理有限公司,47700,447426.0,0.00201295,0.00237383,0.1,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,016801,创金合信怡久回报债券A,基金,创金合信基金管理有限公司,100,938.0,4.22e-06,4.98e-06,0.01,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,015984,金鹰碳中和混合发起式A,基金,金鹰基金管理有限公司,17100,160398.0,0.00072162,0.00085099,1.27,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,015507,兴业中证500指数增强A,基金,兴业基金管理有限公司,513400,4815692.0,0.02166554,0.02554974,0.82,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,015453,中欧中证500指数增强A,基金,中欧基金管理有限公司,1054000,9886520.0,0.04447892,0.05245312,0.55,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,014738,广发恒祥债券A,基金,广发基金管理有限公司,5100,47838.0,0.00021522,0.00025381,0.0,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,014701,中欧量化动能混合A,基金,中欧基金管理有限公司,8100,75978.0,0.00034182,0.0004031,0.06,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,014587,华安中证500指数增强A,基金,华安基金管理有限公司,6900,64722.0,0.00029118,0.00034338,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,014513,金鹰远见优选混合A,基金,金鹰基金管理有限公司,37200,348936.0,0.00156984,0.00185129,0.5,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,014135,中欧金安量化混合A,基金,中欧基金管理有限公司,80299,753204.62,0.00338863,0.00399614,0.1,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,013878,圆信永丰中证500指数增强发起A,基金,圆信永丰基金管理有限公司,15000,140700.0,0.000633,0.00074649,0.13,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,013726,惠升惠诚稳健一年持有期混合A,基金,惠升基金管理有限责任公司,174800,1639624.0,0.00737658,0.00869906,2.6,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,013639,光大保德信中证500指数增强A,基金,光大保德信基金管理有限公司,104100,976458.0,0.00439303,0.00518062,0.51,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,012953,华泰柏瑞恒利混合A,基金,华泰柏瑞基金管理有限公司,300,2814.0,1.266e-05,1.493e-05,0.0,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,012578,富国红利混合A,基金,富国基金管理有限公司,400000,3752000.0,0.01688004,0.01990631,0.64,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,012498,汇添富中证500基本面增强指数A,基金,汇添富基金管理股份有限公司,7000,65660.0,0.0002954,0.00034836,0.1,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,012370,银华鑫利一年持有期混合,基金,银华基金管理股份有限公司,40700,381766.0,0.00171754,0.00202547,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,012080,易方达中证500量化增强A,基金,易方达基金管理有限公司,22200,208236.0,0.00093684,0.0011048,0.02,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,011855,银华长荣混合A,基金,银华基金管理股份有限公司,28400,266392.0,0.00119848,0.00141335,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,011554,海富通欣利混合A,基金,海富通基金管理有限公司,21200,198856.0,0.00089464,0.00105503,0.03,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,011521,鹏扬景源一年持有期混合A,基金,鹏扬基金管理有限公司,58300,546854.0,0.00246027,0.00290134,0.27,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,011410,中信建投量化进取A,基金,中信建投基金管理有限公司,12200,114436.0,0.00051484,0.00060714,0.04,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,011177,博时汇融回报一年持有期混合A,基金,博时基金管理有限公司,454900,4266962.0,0.01919683,0.02263845,0.31,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,011037,富国长期成长混合A,基金,富国基金管理有限公司,3638084,34125227.92,0.15352755,0.18105203,1.07,Eastmoney RPT_MAIN_ORGHOLD
2025-12-31,000582,北部湾港,010657,海富通欣睿混合A,基金,海富通基金管理有限公司,21200,198856.0,0.00089464,0.00105503,0.02,Eastmoney RPT_MAIN_ORGHOLD
