日期,标的代码,标的名称,收盘价,涨跌幅
2024-05-23,sh000001,上证指数,3116.39,-1.3345
2024-05-24,sh000001,上证指数,3088.87,-0.8831
2024-05-27,sh000001,上证指数,3124.04,1.1386
2024-05-28,sh000001,上证指数,3109.57,-0.4632
2024-05-29,sh000001,上证指数,3111.02,0.0466
2024-05-30,sh000001,上证指数,3091.68,-0.6217
2024-05-31,sh000001,上证指数,3086.81,-0.1575
2024-06-03,sh000001,上证指数,3078.49,-0.2695
2024-06-04,sh000001,上证指数,3091.2,0.4129
2024-06-05,sh000001,上证指数,3065.4,-0.8346
2024-06-06,sh000001,上证指数,3048.79,-0.5419
2024-06-07,sh000001,上证指数,3051.28,0.0817
2024-06-11,sh000001,上证指数,3028.05,-0.7613
2024-06-12,sh000001,上证指数,3037.47,0.3111
2024-06-13,sh000001,上证指数,3028.92,-0.2815
2024-06-14,sh000001,上证指数,3032.63,0.1225
2024-06-17,sh000001,上证指数,3015.89,-0.552
2024-06-18,sh000001,上证指数,3030.25,0.4761
2024-06-19,sh000001,上证指数,3018.05,-0.4026
2024-06-20,sh000001,上证指数,3005.44,-0.4178
2024-06-21,sh000001,上证指数,2998.14,-0.2429
2024-06-24,sh000001,上证指数,2963.1,-1.1687
2024-06-25,sh000001,上证指数,2950.0,-0.4421
2024-06-26,sh000001,上证指数,2972.53,0.7637
2024-06-27,sh000001,上证指数,2945.85,-0.8976
2024-06-28,sh000001,上证指数,2967.4,0.7315
2024-07-01,sh000001,上证指数,2994.73,0.921
2024-07-02,sh000001,上证指数,2997.01,0.0761
2024-07-03,sh000001,上证指数,2982.38,-0.4882
2024-07-04,sh000001,上证指数,2957.57,-0.8319
2024-07-05,sh000001,上证指数,2949.93,-0.2583
2024-07-08,sh000001,上证指数,2922.45,-0.9315
2024-07-09,sh000001,上证指数,2959.37,1.2633
2024-07-10,sh000001,上证指数,2939.36,-0.6762
2024-07-11,sh000001,上证指数,2970.39,1.0557
2024-07-12,sh000001,上证指数,2971.3,0.0306
2024-07-15,sh000001,上证指数,2974.01,0.0912
2024-07-16,sh000001,上证指数,2976.3,0.077
2024-07-17,sh000001,上证指数,2962.85,-0.4519
2024-07-18,sh000001,上证指数,2977.13,0.482
2024-07-19,sh000001,上证指数,2982.31,0.174
2024-07-22,sh000001,上证指数,2964.22,-0.6066
2024-07-23,sh000001,上证指数,2915.37,-1.648
2024-07-24,sh000001,上证指数,2901.95,-0.4603
2024-07-25,sh000001,上证指数,2886.74,-0.5241
2024-07-26,sh000001,上证指数,2890.9,0.1441
2024-07-29,sh000001,上证指数,2891.85,0.0329
2024-07-30,sh000001,上证指数,2879.3,-0.434
2024-07-31,sh000001,上证指数,2938.75,2.0647
2024-08-01,sh000001,上证指数,2932.39,-0.2164
2024-08-02,sh000001,上证指数,2905.34,-0.9225
2024-08-05,sh000001,上证指数,2860.7,-1.5365
2024-08-06,sh000001,上证指数,2867.28,0.23
2024-08-07,sh000001,上证指数,2869.83,0.0889
2024-08-08,sh000001,上证指数,2869.9,0.0024
2024-08-09,sh000001,上证指数,2862.19,-0.2687
2024-08-12,sh000001,上证指数,2858.2,-0.1394
2024-08-13,sh000001,上证指数,2867.95,0.3411
2024-08-14,sh000001,上证指数,2850.65,-0.6032
2024-08-15,sh000001,上证指数,2877.36,0.937
2024-08-16,sh000001,上证指数,2879.43,0.0719
2024-08-19,sh000001,上证指数,2893.67,0.4945
2024-08-20,sh000001,上证指数,2866.66,-0.9334
2024-08-21,sh000001,上证指数,2856.58,-0.3516
2024-08-22,sh000001,上证指数,2848.77,-0.2734
2024-08-23,sh000001,上证指数,2854.37,0.1966
2024-08-26,sh000001,上证指数,2855.52,0.0403
2024-08-27,sh000001,上证指数,2848.73,-0.2378
2024-08-28,sh000001,上证指数,2837.43,-0.3967
2024-08-29,sh000001,上证指数,2823.11,-0.5047
2024-08-30,sh000001,上证指数,2842.21,0.6766
2024-09-02,sh000001,上证指数,2811.04,-1.0967
2024-09-03,sh000001,上证指数,2802.98,-0.2867
2024-09-04,sh000001,上证指数,2784.28,-0.6671
2024-09-05,sh000001,上证指数,2788.31,0.1447
2024-09-06,sh000001,上证指数,2765.81,-0.8069
2024-09-09,sh000001,上证指数,2736.49,-1.0601
2024-09-10,sh000001,上证指数,2744.19,0.2814
2024-09-11,sh000001,上证指数,2721.8,-0.8159
2024-09-12,sh000001,上证指数,2717.12,-0.1719
2024-09-13,sh000001,上证指数,2704.09,-0.4796
2024-09-18,sh000001,上证指数,2717.28,0.4878
2024-09-19,sh000001,上证指数,2736.02,0.6897
2024-09-20,sh000001,上证指数,2736.81,0.0289
2024-09-23,sh000001,上证指数,2748.92,0.4425
2024-09-24,sh000001,上证指数,2863.13,4.1547
2024-09-25,sh000001,上证指数,2896.31,1.1589
2024-09-26,sh000001,上证指数,3000.95,3.6129
2024-09-27,sh000001,上证指数,3087.53,2.8851
2024-09-30,sh000001,上证指数,3336.5,8.0637
2024-10-08,sh000001,上证指数,3489.78,4.594
2024-10-09,sh000001,上证指数,3258.86,-6.617
2024-10-10,sh000001,上证指数,3301.93,1.3216
2024-10-11,sh000001,上证指数,3217.74,-2.5497
2024-10-14,sh000001,上证指数,3284.32,2.0692
2024-10-15,sh000001,上证指数,3201.29,-2.5281
2024-10-16,sh000001,上证指数,3202.95,0.0519
2024-10-17,sh000001,上证指数,3169.38,-1.0481
2024-10-18,sh000001,上证指数,3261.56,2.9085
2024-10-21,sh000001,上证指数,3268.11,0.2008
2024-10-22,sh000001,上证指数,3285.87,0.5434
2024-10-23,sh000001,上证指数,3302.8,0.5152
2024-10-24,sh000001,上证指数,3280.26,-0.6825
2024-10-25,sh000001,上证指数,3299.7,0.5926
2024-10-28,sh000001,上证指数,3322.2,0.6819
2024-10-29,sh000001,上证指数,3286.41,-1.0773
2024-10-30,sh000001,上证指数,3266.24,-0.6137
2024-10-31,sh000001,上证指数,3279.82,0.4158
2024-11-01,sh000001,上证指数,3272.01,-0.2381
2024-11-04,sh000001,上证指数,3310.21,1.1675
2024-11-05,sh000001,上证指数,3386.99,2.3195
2024-11-06,sh000001,上证指数,3383.81,-0.0939
2024-11-07,sh000001,上证指数,3470.66,2.5666
2024-11-08,sh000001,上证指数,3452.3,-0.529
2024-11-11,sh000001,上证指数,3470.07,0.5147
2024-11-12,sh000001,上证指数,3421.97,-1.3861
2024-11-13,sh000001,上证指数,3439.28,0.5058
2024-11-14,sh000001,上证指数,3379.84,-1.7283
2024-11-15,sh000001,上证指数,3330.73,-1.453
2024-11-18,sh000001,上证指数,3323.85,-0.2066
2024-11-19,sh000001,上证指数,3346.01,0.6667
2024-11-20,sh000001,上证指数,3367.99,0.6569
2024-11-21,sh000001,上证指数,3370.4,0.0716
2024-11-22,sh000001,上证指数,3267.19,-3.0622
2024-11-25,sh000001,上证指数,3263.76,-0.105
2024-11-26,sh000001,上证指数,3259.76,-0.1226
2024-11-27,sh000001,上证指数,3309.78,1.5345
2024-11-28,sh000001,上证指数,3295.7,-0.4254
2024-11-29,sh000001,上证指数,3326.46,0.9333
2024-12-02,sh000001,上证指数,3363.98,1.1279
2024-12-03,sh000001,上证指数,3378.81,0.4408
2024-12-04,sh000001,上证指数,3364.65,-0.4191
2024-12-05,sh000001,上证指数,3368.86,0.1251
2024-12-06,sh000001,上证指数,3404.08,1.0455
2024-12-09,sh000001,上证指数,3402.53,-0.0455
2024-12-10,sh000001,上证指数,3422.66,0.5916
2024-12-11,sh000001,上证指数,3432.49,0.2872
2024-12-12,sh000001,上证指数,3461.5,0.8452
2024-12-13,sh000001,上证指数,3391.88,-2.0113
2024-12-16,sh000001,上证指数,3386.33,-0.1636
2024-12-17,sh000001,上证指数,3361.49,-0.7335
2024-12-18,sh000001,上证指数,3382.21,0.6164
2024-12-19,sh000001,上证指数,3370.03,-0.3601
2024-12-20,sh000001,上证指数,3368.07,-0.0582
2024-12-23,sh000001,上证指数,3351.26,-0.4991
2024-12-24,sh000001,上证指数,3393.53,1.2613
2024-12-25,sh000001,上证指数,3393.35,-0.0053
2024-12-26,sh000001,上证指数,3398.08,0.1394
2024-12-27,sh000001,上证指数,3400.14,0.0606
2024-12-30,sh000001,上证指数,3407.33,0.2115
2024-12-31,sh000001,上证指数,3351.76,-1.6309
2025-01-02,sh000001,上证指数,3262.56,-2.6613
2025-01-03,sh000001,上证指数,3211.43,-1.5672
2025-01-06,sh000001,上证指数,3206.92,-0.1404
2025-01-07,sh000001,上证指数,3229.64,0.7085
2025-01-08,sh000001,上证指数,3230.17,0.0164
2025-01-09,sh000001,上证指数,3211.39,-0.5814
2025-01-10,sh000001,上证指数,3168.52,-1.3349
2025-01-13,sh000001,上证指数,3160.76,-0.2449
2025-01-14,sh000001,上证指数,3240.94,2.5367
2025-01-15,sh000001,上证指数,3227.12,-0.4264
2025-01-16,sh000001,上证指数,3236.03,0.2761
2025-01-17,sh000001,上证指数,3241.82,0.1789
2025-01-20,sh000001,上证指数,3244.38,0.079
2025-01-21,sh000001,上证指数,3242.62,-0.0542
2025-01-22,sh000001,上证指数,3213.62,-0.8943
2025-01-23,sh000001,上证指数,3230.16,0.5147
2025-01-24,sh000001,上证指数,3252.63,0.6956
2025-01-27,sh000001,上证指数,3250.6,-0.0624
2025-02-05,sh000001,上证指数,3229.49,-0.6494
2025-02-06,sh000001,上证指数,3270.66,1.2748
2025-02-07,sh000001,上证指数,3303.67,1.0093
2025-02-10,sh000001,上证指数,3322.17,0.56
2025-02-11,sh000001,上证指数,3318.06,-0.1237
2025-02-12,sh000001,上证指数,3346.39,0.8538
2025-02-13,sh000001,上证指数,3332.48,-0.4157
2025-02-14,sh000001,上证指数,3346.72,0.4273
2025-02-17,sh000001,上证指数,3355.83,0.2722
2025-02-18,sh000001,上证指数,3324.49,-0.9339
2025-02-19,sh000001,上证指数,3351.54,0.8137
2025-02-20,sh000001,上证指数,3350.78,-0.0227
2025-02-21,sh000001,上证指数,3379.11,0.8455
2025-02-24,sh000001,上证指数,3373.03,-0.1799
2025-02-25,sh000001,上证指数,3346.04,-0.8002
2025-02-26,sh000001,上证指数,3380.21,1.0212
2025-02-27,sh000001,上证指数,3388.06,0.2322
2025-02-28,sh000001,上证指数,3320.9,-1.9823
2025-03-03,sh000001,上证指数,3316.93,-0.1195
2025-03-04,sh000001,上证指数,3324.21,0.2195
2025-03-05,sh000001,上证指数,3341.96,0.534
2025-03-06,sh000001,上证指数,3381.1,1.1712
2025-03-07,sh000001,上证指数,3372.55,-0.2529
2025-03-10,sh000001,上证指数,3366.16,-0.1895
2025-03-11,sh000001,上证指数,3379.83,0.4061
2025-03-12,sh000001,上证指数,3371.92,-0.234
2025-03-13,sh000001,上证指数,3358.73,-0.3912
2025-03-14,sh000001,上证指数,3419.56,1.8111
2025-03-17,sh000001,上证指数,3426.13,0.1921
2025-03-18,sh000001,上证指数,3429.76,0.106
2025-03-19,sh000001,上证指数,3426.43,-0.0971
2025-03-20,sh000001,上证指数,3408.95,-0.5102
2025-03-21,sh000001,上证指数,3364.83,-1.2942
2025-03-24,sh000001,上证指数,3370.03,0.1545
2025-03-25,sh000001,上证指数,3369.98,-0.0015
2025-03-26,sh000001,上证指数,3368.7,-0.038
2025-03-27,sh000001,上证指数,3373.75,0.1499
2025-03-28,sh000001,上证指数,3351.31,-0.6651
2025-03-31,sh000001,上证指数,3335.75,-0.4643
2025-04-01,sh000001,上证指数,3348.44,0.3804
2025-04-02,sh000001,上证指数,3350.13,0.0505
2025-04-03,sh000001,上证指数,3342.01,-0.2424
2025-04-07,sh000001,上证指数,3096.58,-7.3438
2025-04-08,sh000001,上证指数,3145.55,1.5814
2025-04-09,sh000001,上证指数,3186.81,1.3117
2025-04-10,sh000001,上证指数,3223.64,1.1557
2025-04-11,sh000001,上证指数,3238.23,0.4526
2025-04-14,sh000001,上证指数,3262.81,0.7591
2025-04-15,sh000001,上证指数,3267.66,0.1486
2025-04-16,sh000001,上证指数,3276.0,0.2552
2025-04-17,sh000001,上证指数,3280.34,0.1325
2025-04-18,sh000001,上证指数,3276.73,-0.11
2025-04-21,sh000001,上证指数,3291.43,0.4486
2025-04-22,sh000001,上证指数,3299.76,0.2531
2025-04-23,sh000001,上证指数,3296.36,-0.103
2025-04-24,sh000001,上证指数,3297.29,0.0282
2025-04-25,sh000001,上证指数,3295.06,-0.0676
2025-04-28,sh000001,上证指数,3288.41,-0.2018
2025-04-29,sh000001,上证指数,3286.65,-0.0535
2025-04-30,sh000001,上证指数,3279.03,-0.2318
2025-05-06,sh000001,上证指数,3316.11,1.1308
2025-05-07,sh000001,上证指数,3342.67,0.8009
2025-05-08,sh000001,上证指数,3352.0,0.2791
2025-05-09,sh000001,上证指数,3342.0,-0.2983
2025-05-12,sh000001,上证指数,3369.24,0.8151
2025-05-13,sh000001,上证指数,3374.87,0.1671
2025-05-14,sh000001,上证指数,3403.95,0.8617
2025-05-15,sh000001,上证指数,3380.82,-0.6795
2025-05-16,sh000001,上证指数,3367.46,-0.3952
2025-05-19,sh000001,上证指数,3367.58,0.0036
2025-05-20,sh000001,上证指数,3380.48,0.3831
2025-05-21,sh000001,上证指数,3387.57,0.2097
2025-05-22,sh000001,上证指数,3380.19,-0.2179
2025-05-23,sh000001,上证指数,3348.37,-0.9414
2025-05-26,sh000001,上证指数,3346.84,-0.0457
2025-05-27,sh000001,上证指数,3340.69,-0.1838
2025-05-28,sh000001,上证指数,3339.93,-0.0227
2025-05-29,sh000001,上证指数,3363.45,0.7042
2025-05-30,sh000001,上证指数,3347.49,-0.4745
2025-06-03,sh000001,上证指数,3361.98,0.4329
2025-06-04,sh000001,上证指数,3376.2,0.423
2025-06-05,sh000001,上证指数,3384.1,0.234
2025-06-06,sh000001,上证指数,3385.36,0.0372
2025-06-09,sh000001,上证指数,3399.77,0.4257
2025-06-10,sh000001,上证指数,3384.82,-0.4397
2025-06-11,sh000001,上证指数,3402.32,0.517
2025-06-12,sh000001,上证指数,3402.66,0.01
2025-06-13,sh000001,上证指数,3377.0,-0.7541
2025-06-16,sh000001,上证指数,3388.73,0.3473
2025-06-17,sh000001,上证指数,3387.4,-0.0392
2025-06-18,sh000001,上证指数,3388.81,0.0416
2025-06-19,sh000001,上证指数,3362.11,-0.7879
2025-06-20,sh000001,上证指数,3359.9,-0.0657
2025-06-23,sh000001,上证指数,3381.58,0.6453
2025-06-24,sh000001,上证指数,3420.57,1.153
2025-06-25,sh000001,上证指数,3455.97,1.0349
2025-06-26,sh000001,上证指数,3448.45,-0.2176
2025-06-27,sh000001,上证指数,3424.23,-0.7023
2025-06-30,sh000001,上证指数,3444.43,0.5899
2025-07-01,sh000001,上证指数,3457.75,0.3867
2025-07-02,sh000001,上证指数,3454.79,-0.0856
2025-07-03,sh000001,上证指数,3461.15,0.1841
2025-07-04,sh000001,上证指数,3472.32,0.3227
2025-07-07,sh000001,上证指数,3473.13,0.0233
2025-07-08,sh000001,上证指数,3497.48,0.7011
2025-07-09,sh000001,上证指数,3493.05,-0.1267
2025-07-10,sh000001,上证指数,3509.68,0.4761
2025-07-11,sh000001,上证指数,3510.18,0.0142
2025-07-14,sh000001,上证指数,3519.65,0.2698
2025-07-15,sh000001,上证指数,3505.0,-0.4162
2025-07-16,sh000001,上证指数,3503.78,-0.0348
2025-07-17,sh000001,上证指数,3516.83,0.3725
2025-07-18,sh000001,上证指数,3534.48,0.5019
2025-07-21,sh000001,上证指数,3559.79,0.7161
2025-07-22,sh000001,上证指数,3581.86,0.62
2025-07-23,sh000001,上证指数,3582.3,0.0123
2025-07-24,sh000001,上证指数,3605.73,0.654
2025-07-25,sh000001,上证指数,3593.66,-0.3347
2025-07-28,sh000001,上证指数,3597.94,0.1191
2025-07-29,sh000001,上证指数,3609.71,0.3271
2025-07-30,sh000001,上证指数,3615.72,0.1665
2025-07-31,sh000001,上证指数,3573.21,-1.1757
2025-08-01,sh000001,上证指数,3559.95,-0.3711
2025-08-04,sh000001,上证指数,3583.31,0.6562
2025-08-05,sh000001,上证指数,3617.6,0.9569
2025-08-06,sh000001,上证指数,3633.99,0.4531
2025-08-07,sh000001,上证指数,3639.67,0.1563
2025-08-08,sh000001,上证指数,3635.13,-0.1247
2025-08-11,sh000001,上证指数,3647.55,0.3417
2025-08-12,sh000001,上证指数,3665.92,0.5036
2025-08-13,sh000001,上证指数,3683.46,0.4785
2025-08-14,sh000001,上证指数,3666.44,-0.4621
2025-08-15,sh000001,上证指数,3696.77,0.8272
2025-08-18,sh000001,上证指数,3728.03,0.8456
2025-08-19,sh000001,上证指数,3727.29,-0.0198
2025-08-20,sh000001,上证指数,3766.21,1.0442
2025-08-21,sh000001,上证指数,3771.1,0.1298
2025-08-22,sh000001,上证指数,3825.76,1.4494
2025-08-25,sh000001,上证指数,3883.56,1.5108
2025-08-26,sh000001,上证指数,3868.38,-0.3909
2025-08-27,sh000001,上证指数,3800.35,-1.7586
2025-08-28,sh000001,上证指数,3843.6,1.1381
2025-08-29,sh000001,上证指数,3857.93,0.3728
2025-09-01,sh000001,上证指数,3875.53,0.4562
2025-09-02,sh000001,上证指数,3858.13,-0.449
2025-09-03,sh000001,上证指数,3813.56,-1.1552
2025-09-04,sh000001,上证指数,3765.88,-1.2503
2025-09-05,sh000001,上证指数,3812.51,1.2382
2025-09-08,sh000001,上证指数,3826.84,0.3759
2025-09-09,sh000001,上证指数,3807.29,-0.5109
2025-09-10,sh000001,上证指数,3812.22,0.1295
2025-09-11,sh000001,上证指数,3875.31,1.6549
2025-09-12,sh000001,上证指数,3870.6,-0.1215
2025-09-15,sh000001,上证指数,3860.5,-0.2609
2025-09-16,sh000001,上证指数,3861.87,0.0355
2025-09-17,sh000001,上证指数,3876.34,0.3747
2025-09-18,sh000001,上证指数,3831.66,-1.1526
2025-09-19,sh000001,上证指数,3820.09,-0.302
2025-09-22,sh000001,上证指数,3828.58,0.2222
2025-09-23,sh000001,上证指数,3821.83,-0.1763
2025-09-24,sh000001,上证指数,3853.64,0.8323
2025-09-25,sh000001,上证指数,3853.3,-0.0088
2025-09-26,sh000001,上证指数,3828.11,-0.6537
2025-09-29,sh000001,上证指数,3862.53,0.8991
2025-09-30,sh000001,上证指数,3882.78,0.5243
2025-10-09,sh000001,上证指数,3933.97,1.3184
2025-10-10,sh000001,上证指数,3897.03,-0.939
2025-10-13,sh000001,上证指数,3889.5,-0.1932
2025-10-14,sh000001,上证指数,3865.23,-0.624
2025-10-15,sh000001,上证指数,3912.21,1.2155
2025-10-16,sh000001,上证指数,3916.23,0.1028
2025-10-17,sh000001,上证指数,3839.76,-1.9526
2025-10-20,sh000001,上证指数,3863.89,0.6284
2025-10-21,sh000001,上证指数,3916.33,1.3572
2025-10-22,sh000001,上证指数,3913.76,-0.0656
2025-10-23,sh000001,上证指数,3922.41,0.221
2025-10-24,sh000001,上证指数,3950.31,0.7113
2025-10-27,sh000001,上证指数,3996.94,1.1804
2025-10-28,sh000001,上证指数,3988.22,-0.2182
2025-10-29,sh000001,上证指数,4016.33,0.7048
2025-10-30,sh000001,上证指数,3986.9,-0.7328
2025-10-31,sh000001,上证指数,3954.79,-0.8054
2025-11-03,sh000001,上证指数,3976.52,0.5495
2025-11-04,sh000001,上证指数,3960.19,-0.4107
2025-11-05,sh000001,上证指数,3969.25,0.2288
2025-11-06,sh000001,上证指数,4007.76,0.9702
2025-11-07,sh000001,上证指数,3997.56,-0.2545
2025-11-10,sh000001,上证指数,4018.6,0.5263
2025-11-11,sh000001,上证指数,4002.76,-0.3942
2025-11-12,sh000001,上证指数,4000.14,-0.0655
2025-11-13,sh000001,上证指数,4029.5,0.734
2025-11-14,sh000001,上证指数,3990.49,-0.9681
2025-11-17,sh000001,上证指数,3972.03,-0.4626
2025-11-18,sh000001,上证指数,3939.81,-0.8112
2025-11-19,sh000001,上证指数,3946.74,0.1759
2025-11-20,sh000001,上证指数,3931.05,-0.3975
2025-11-21,sh000001,上证指数,3834.89,-2.4462
2025-11-24,sh000001,上证指数,3836.77,0.049
2025-11-25,sh000001,上证指数,3870.02,0.8666
2025-11-26,sh000001,上证指数,3864.18,-0.1509
2025-11-27,sh000001,上证指数,3875.26,0.2867
2025-11-28,sh000001,上证指数,3888.6,0.3442
2025-12-01,sh000001,上证指数,3914.01,0.6534
2025-12-02,sh000001,上证指数,3897.71,-0.4165
2025-12-03,sh000001,上证指数,3878.0,-0.5057
2025-12-04,sh000001,上证指数,3875.79,-0.057
2025-12-05,sh000001,上证指数,3902.81,0.6971
2025-12-08,sh000001,上证指数,3924.08,0.545
2025-12-09,sh000001,上证指数,3909.52,-0.371
2025-12-10,sh000001,上证指数,3900.5,-0.2307
2025-12-11,sh000001,上证指数,3873.32,-0.6968
2025-12-12,sh000001,上证指数,3889.35,0.4139
2025-12-15,sh000001,上证指数,3867.92,-0.551
2025-12-16,sh000001,上证指数,3824.81,-1.1146
2025-12-17,sh000001,上证指数,3870.28,1.1888
2025-12-18,sh000001,上证指数,3876.37,0.1574
2025-12-19,sh000001,上证指数,3890.45,0.3632
2025-12-22,sh000001,上证指数,3917.36,0.6917
2025-12-23,sh000001,上证指数,3919.98,0.0669
2025-12-24,sh000001,上证指数,3940.95,0.535
2025-12-25,sh000001,上证指数,3959.62,0.4737
2025-12-26,sh000001,上证指数,3963.68,0.1025
2025-12-29,sh000001,上证指数,3965.28,0.0404
2025-12-30,sh000001,上证指数,3965.12,-0.004
2025-12-31,sh000001,上证指数,3968.84,0.0938
2026-01-05,sh000001,上证指数,4023.42,1.3752
2026-01-06,sh000001,上证指数,4083.67,1.4975
2026-01-07,sh000001,上证指数,4085.77,0.0514
2026-01-08,sh000001,上证指数,4082.98,-0.0683
2026-01-09,sh000001,上证指数,4120.43,0.9172
2026-01-12,sh000001,上证指数,4165.29,1.0887
2026-01-13,sh000001,上证指数,4138.76,-0.6369
2026-01-14,sh000001,上证指数,4126.09,-0.3061
2026-01-15,sh000001,上证指数,4112.6,-0.3269
2026-01-16,sh000001,上证指数,4101.91,-0.2599
2026-01-19,sh000001,上证指数,4114.0,0.2947
2026-01-20,sh000001,上证指数,4113.65,-0.0085
2026-01-21,sh000001,上证指数,4116.94,0.08
2026-01-22,sh000001,上证指数,4122.58,0.137
2026-01-23,sh000001,上证指数,4136.16,0.3294
2026-01-26,sh000001,上证指数,4132.61,-0.0858
2026-01-27,sh000001,上证指数,4139.9,0.1764
2026-01-28,sh000001,上证指数,4151.24,0.2739
2026-01-29,sh000001,上证指数,4157.98,0.1624
2026-01-30,sh000001,上证指数,4117.95,-0.9627
2026-02-02,sh000001,上证指数,4015.75,-2.4818
2026-02-03,sh000001,上证指数,4067.74,1.2947
2026-02-04,sh000001,上证指数,4102.2,0.8472
2026-02-05,sh000001,上证指数,4075.92,-0.6406
2026-02-06,sh000001,上证指数,4065.58,-0.2537
2026-02-09,sh000001,上证指数,4123.09,1.4146
2026-02-10,sh000001,上证指数,4128.37,0.1281
2026-02-11,sh000001,上证指数,4131.98,0.0874
2026-02-12,sh000001,上证指数,4134.02,0.0494
2026-02-13,sh000001,上证指数,4082.07,-1.2566
2026-02-24,sh000001,上证指数,4117.41,0.8657
2026-02-25,sh000001,上证指数,4147.23,0.7242
2026-02-26,sh000001,上证指数,4146.63,-0.0145
2026-02-27,sh000001,上证指数,4162.88,0.3919
2026-03-02,sh000001,上证指数,4182.59,0.4735
2026-03-03,sh000001,上证指数,4122.68,-1.4324
2026-03-04,sh000001,上证指数,4082.47,-0.9753
2026-03-05,sh000001,上证指数,4108.57,0.6393
2026-03-06,sh000001,上证指数,4124.19,0.3802
2026-03-09,sh000001,上证指数,4096.6,-0.669
2026-03-10,sh000001,上证指数,4123.14,0.6479
2026-03-11,sh000001,上证指数,4133.43,0.2496
2026-03-12,sh000001,上证指数,4129.1,-0.1048
2026-03-13,sh000001,上证指数,4095.45,-0.8149
2026-03-16,sh000001,上证指数,4084.79,-0.2603
2026-03-17,sh000001,上证指数,4049.91,-0.8539
2026-03-18,sh000001,上证指数,4062.98,0.3227
2026-03-19,sh000001,上证指数,4006.55,-1.3889
2026-03-20,sh000001,上证指数,3957.05,-1.2355
2026-03-23,sh000001,上证指数,3813.28,-3.6333
2026-03-24,sh000001,上证指数,3881.28,1.7832
2026-03-25,sh000001,上证指数,3931.84,1.3027
2026-03-26,sh000001,上证指数,3889.08,-1.0875
2026-03-27,sh000001,上证指数,3913.72,0.6336
2026-03-30,sh000001,上证指数,3923.29,0.2445
2026-03-31,sh000001,上证指数,3891.86,-0.8011
2026-04-01,sh000001,上证指数,3948.55,1.4566
2026-04-02,sh000001,上证指数,3919.29,-0.741
2026-04-03,sh000001,上证指数,3880.1,-0.9999
2026-04-07,sh000001,上证指数,3890.16,0.2593
2026-04-08,sh000001,上证指数,3995.0,2.695
2026-04-09,sh000001,上证指数,3966.17,-0.7217
2026-04-10,sh000001,上证指数,3986.22,0.5055
2026-04-13,sh000001,上证指数,3988.56,0.0587
2026-04-14,sh000001,上证指数,4026.63,0.9545
2026-04-15,sh000001,上证指数,4027.21,0.0144
2026-04-16,sh000001,上证指数,4055.55,0.7037
2026-04-17,sh000001,上证指数,4051.43,-0.1016
2026-04-20,sh000001,上证指数,4082.13,0.7578
2026-04-21,sh000001,上证指数,4085.08,0.0723
2026-04-22,sh000001,上证指数,4106.26,0.5185
2026-04-23,sh000001,上证指数,4093.25,-0.3168
2026-04-24,sh000001,上证指数,4079.9,-0.3261
2026-04-27,sh000001,上证指数,4086.34,0.1578
2026-04-28,sh000001,上证指数,4078.64,-0.1884
2026-04-29,sh000001,上证指数,4107.51,0.7078
2026-04-30,sh000001,上证指数,4112.16,0.1132
2026-05-06,sh000001,上证指数,4160.17,1.1675
2026-05-07,sh000001,上证指数,4180.09,0.4788
2026-05-08,sh000001,上证指数,4179.95,-0.0033
2026-05-11,sh000001,上证指数,4225.02,1.0782
2026-05-12,sh000001,上证指数,4214.49,-0.2492
2026-05-13,sh000001,上证指数,4242.57,0.6663
2026-05-14,sh000001,上证指数,4177.92,-1.5238
2026-05-15,sh000001,上证指数,4135.39,-1.018
2026-05-18,sh000001,上证指数,4131.53,-0.0933
2026-05-19,sh000001,上证指数,4169.54,0.92
2026-05-20,sh000001,上证指数,4162.18,-0.1765
2026-05-21,sh000001,上证指数,4077.28,-2.0398
2026-05-22,sh000001,上证指数,4112.9,0.8736
2026-05-25,sh000001,上证指数,4152.57,0.9645
2026-05-26,sh000001,上证指数,4145.37,-0.1734
2026-05-27,sh000001,上证指数,4093.73,-1.2457
2026-05-28,sh000001,上证指数,4098.64,0.1199
2026-05-29,sh000001,上证指数,4068.57,-0.7337
2026-06-01,sh000001,上证指数,4057.74,-0.2662
2026-06-02,sh000001,上证指数,4075.1,0.4278
2026-06-03,sh000001,上证指数,4083.97,0.2177
2026-06-04,sh000001,上证指数,4057.78,-0.6413
2026-06-05,sh000001,上证指数,4027.74,-0.7403
2026-06-08,sh000001,上证指数,3959.34,-1.6982
2026-06-09,sh000001,上证指数,4010.03,1.2803
2026-06-10,sh000001,上证指数,3993.23,-0.4189
2026-06-11,sh000001,上证指数,3987.01,-0.1558
2026-06-12,sh000001,上证指数,4031.51,1.1161
2026-06-15,sh000001,上证指数,4096.47,1.6113
2026-06-16,sh000001,上证指数,4091.89,-0.1118
2026-06-17,sh000001,上证指数,4108.08,0.3957
2026-06-18,sh000001,上证指数,4090.48,-0.4284
2026-06-22,sh000001,上证指数,4163.1,1.7753
2026-06-23,sh000001,上证指数,4106.25,-1.3656
2026-06-24,sh000001,上证指数,4110.81,0.1111
2026-06-25,sh000001,上证指数,4120.28,0.2304
2026-06-26,sh000001,上证指数,4027.26,-2.2576
2026-06-29,sh000001,上证指数,4073.9,1.1581
2026-06-30,sh000001,上证指数,4094.4,0.5032
