日期,指数代码,指数简称,成交额_元,成交额_亿元,成交额_万亿元,上涨家数,下跌家数,上涨占比,涨跌家数差,涨停家数,跌停家数,涨停跌停差,年份,月份,上涨占比_pct_calc
2020-12-21,883957.TI,同花顺全A(沪深京),862671450000.0,8626.7145,0.86267145,2653.0,1256.0,0.6786902020977232,1397.0,77.0,14.0,63.0,2020,2020-12,67.86902020977233
2020-12-22,883957.TI,同花顺全A(沪深京),955316690000.0,9553.1669,0.95531669,616.0,3430.0,0.1522491349480969,-2814.0,48.0,30.0,18.0,2020,2020-12,15.22491349480969
2020-12-23,883957.TI,同花顺全A(沪深京),925599880000.0,9255.9988,0.92559988,2080.0,1823.0,0.5329233922623623,257.0,70.0,19.0,51.0,2020,2020-12,53.29233922623623
2020-12-24,883957.TI,同花顺全A(沪深京),822717760000.0,8227.1776,0.82271776,800.0,3244.0,0.1978239366963402,-2444.0,59.0,50.0,9.0,2020,2020-12,19.782393669634025
2020-12-25,883957.TI,同花顺全A(沪深京),791395120000.0,7913.9512,0.79139512,2667.0,1276.0,0.676388536647223,1391.0,97.0,17.0,80.0,2020,2020-12,67.6388536647223
2020-12-28,883957.TI,同花顺全A(沪深京),879824790000.0,8798.2479,0.87982479,1090.0,2933.0,0.2709420830226199,-1843.0,83.0,29.0,54.0,2020,2020-12,27.094208302262
2020-12-29,883957.TI,同花顺全A(沪深京),857340510000.0,8573.4051,0.85734051,2075.0,1879.0,0.5247850278199292,196.0,75.0,59.0,16.0,2020,2020-12,52.47850278199292
2020-12-30,883957.TI,同花顺全A(沪深京),839623210000.0,8396.2321,0.83962321,2002.0,1877.0,0.5161124001031193,125.0,77.0,13.0,64.0,2020,2020-12,51.61124001031193
2020-12-31,883957.TI,同花顺全A(沪深京),957183630000.0,9571.8363,0.95718363,3139.0,800.0,0.7969027671997969,2339.0,67.0,8.0,59.0,2020,2020-12,79.69027671997969
2021-01-04,883957.TI,同花顺全A(沪深京),1163270340000.0,11632.7034,1.16327034,2812.0,1165.0,0.7070656273573045,1647.0,136.0,13.0,123.0,2021,2021-01,70.70656273573044
2021-01-05,883957.TI,同花顺全A(沪深京),1266113270000.0,12661.1327,1.26611327,1632.0,2385.0,0.4062733383121732,-753.0,97.0,32.0,65.0,2021,2021-01,40.62733383121733
2021-01-06,883957.TI,同花顺全A(沪深京),1165673290000.0,11656.7329,1.16567329,1070.0,2980.0,0.2641975308641975,-1910.0,61.0,30.0,31.0,2021,2021-01,26.41975308641975
2021-01-07,883957.TI,同花顺全A(沪深京),1211952100000.0,12119.521,1.2119521,780.0,3295.0,0.1914110429447852,-2515.0,51.0,57.0,-6.0,2021,2021-01,19.141104294478527
2021-01-08,883957.TI,同花顺全A(沪深京),1129122870000.0,11291.2287,1.12912287,2024.0,1972.0,0.5065065065065065,52.0,72.0,21.0,51.0,2021,2021-01,50.650650650650654
2021-01-11,883957.TI,同花顺全A(沪深京),1211490740000.0,12114.9074,1.21149074,774.0,3310.0,0.1895200783545543,-2536.0,55.0,67.0,-12.0,2021,2021-01,18.95200783545544
2021-01-12,883957.TI,同花顺全A(沪深京),1089372340000.0,10893.7234,1.08937234,2514.0,1383.0,0.6451116243264049,1131.0,86.0,12.0,74.0,2021,2021-01,64.51116243264049
2021-01-13,883957.TI,同花顺全A(沪深京),1233441530000.0,12334.4153,1.23344153,1082.0,2988.0,0.2658476658476658,-1906.0,58.0,38.0,20.0,2021,2021-01,26.584766584766584
2021-01-14,883957.TI,同花顺全A(沪深京),1121105460000.0,11211.0546,1.12110546,2496.0,1516.0,0.6221335992023929,980.0,89.0,42.0,47.0,2021,2021-01,62.21335992023928
2021-01-15,883957.TI,同花顺全A(沪深京),1036273230000.0,10362.7323,1.03627323,2950.0,1064.0,0.7349277528649726,1886.0,102.0,14.0,88.0,2021,2021-01,73.49277528649726
2021-01-18,883957.TI,同花顺全A(沪深京),990890930000.0,9908.9093,0.99089093,2954.0,958.0,0.7551124744376279,1996.0,126.0,12.0,114.0,2021,2021-01,75.51124744376278
2021-01-19,883957.TI,同花顺全A(沪深京),1040605370000.0,10406.0537,1.04060537,2325.0,1691.0,0.5789342629482072,634.0,101.0,7.0,94.0,2021,2021-01,57.89342629482071
2021-01-20,883957.TI,同花顺全A(沪深京),913303890000.0,9133.0389,0.91330389,1775.0,2218.0,0.4445279238667668,-443.0,100.0,6.0,94.0,2021,2021-01,44.45279238667669
2021-01-21,883957.TI,同花顺全A(沪深京),1084179080000.0,10841.7908,1.08417908,2210.0,1723.0,0.5619120264429189,487.0,101.0,7.0,94.0,2021,2021-01,56.19120264429189
2021-01-22,883957.TI,同花顺全A(沪深京),1107306060000.0,11073.0606,1.10730606,1125.0,2948.0,0.27620918242082,-1823.0,70.0,21.0,49.0,2021,2021-01,27.62091824208201
2021-01-25,883957.TI,同花顺全A(沪深京),1203083650000.0,12030.8365,1.20308365,976.0,3101.0,0.239391709590385,-2125.0,70.0,37.0,33.0,2021,2021-01,23.93917095903851
2021-01-26,883957.TI,同花顺全A(沪深京),1012807480000.0,10128.0748,1.01280748,1472.0,2495.0,0.3710612553566927,-1023.0,80.0,43.0,37.0,2021,2021-01,37.10612553566927
2021-01-27,883957.TI,同花顺全A(沪深京),920805250000.0,9208.0525,0.92080525,1977.0,1999.0,0.4972334004024145,-22.0,95.0,26.0,69.0,2021,2021-01,49.723340040241446
2021-01-28,883957.TI,同花顺全A(沪深京),912579920000.0,9125.7992,0.91257992,1046.0,2965.0,0.2607828471702817,-1919.0,60.0,47.0,13.0,2021,2021-01,26.07828471702817
2021-01-29,883957.TI,同花顺全A(沪深京),950711210000.0,9507.1121,0.95071121,1059.0,3008.0,0.2603884927464961,-1949.0,46.0,53.0,-7.0,2021,2021-01,26.038849274649618
2021-02-01,883957.TI,同花顺全A(沪深京),854244160000.0,8542.4416,0.85424416,2327.0,1713.0,0.575990099009901,614.0,105.0,96.0,9.0,2021,2021-02,57.5990099009901
2021-02-02,883957.TI,同花顺全A(沪深京),900490990000.0,9004.9099,0.90049099,2001.0,1992.0,0.5011269722013524,9.0,101.0,36.0,65.0,2021,2021-02,50.11269722013524
2021-02-03,883957.TI,同花顺全A(沪深京),951547150000.0,9515.4715,0.95154715,951.0,3113.0,0.234005905511811,-2162.0,67.0,30.0,37.0,2021,2021-02,23.400590551181104
2021-02-04,883957.TI,同花顺全A(沪深京),942206260000.0,9422.0626,0.94220626,867.0,3229.0,0.211669921875,-2362.0,64.0,43.0,21.0,2021,2021-02,21.1669921875
2021-02-05,883957.TI,同花顺全A(沪深京),889159780000.0,8891.5978,0.88915978,1250.0,2772.0,0.3107906514172053,-1522.0,66.0,62.0,4.0,2021,2021-02,31.07906514172053
2021-02-08,883957.TI,同花顺全A(沪深京),801857970000.0,8018.5797,0.80185797,2006.0,1980.0,0.5032614149523331,26.0,78.0,32.0,46.0,2021,2021-02,50.32614149523332
2021-02-09,883957.TI,同花顺全A(沪深京),833022870000.0,8330.2287,0.83302287,3367.0,678.0,0.8323856613102596,2689.0,90.0,12.0,78.0,2021,2021-02,83.23856613102596
2021-02-10,883957.TI,同花顺全A(沪深京),868556680000.0,8685.5668,0.86855668,2530.0,1453.0,0.6351995982927442,1077.0,64.0,15.0,49.0,2021,2021-02,63.51995982927442
2021-02-18,883957.TI,同花顺全A(沪深京),1084870110000.0,10848.7011,1.08487011,3604.0,520.0,0.8739088263821533,3084.0,132.0,8.0,124.0,2021,2021-02,87.39088263821533
2021-02-19,883957.TI,同花顺全A(沪深京),1041883190000.0,10418.8319,1.04188319,3637.0,504.0,0.8782902680511954,3133.0,143.0,10.0,133.0,2021,2021-02,87.82902680511954
2021-02-22,883957.TI,同花顺全A(沪深京),1292640670000.0,12926.4067,1.29264067,2611.0,1458.0,0.6416810027033669,1153.0,112.0,12.0,100.0,2021,2021-02,64.1681002703367
2021-02-23,883957.TI,同花顺全A(沪深京),1019876320000.0,10198.7632,1.01987632,1255.0,2818.0,0.3081266879450037,-1563.0,87.0,13.0,74.0,2021,2021-02,30.812668794500368
2021-02-24,883957.TI,同花顺全A(沪深京),1062898310000.0,10628.9831,1.06289831,2068.0,1945.0,0.5153251931223524,123.0,71.0,21.0,50.0,2021,2021-02,51.53251931223524
2021-02-25,883957.TI,同花顺全A(沪深京),930589600000.0,9305.896,0.9305896,1276.0,2777.0,0.3148285220824081,-1501.0,71.0,7.0,64.0,2021,2021-02,31.482852208240807
2021-02-26,883957.TI,同花顺全A(沪深京),903006210000.0,9030.0621,0.90300621,1774.0,2250.0,0.4408548707753479,-476.0,59.0,13.0,46.0,2021,2021-02,44.08548707753479
2021-03-01,883957.TI,同花顺全A(沪深京),871965040000.0,8719.6504,0.87196504,3598.0,483.0,0.8816466552315609,3115.0,109.0,8.0,101.0,2021,2021-03,88.16466552315609
2021-03-02,883957.TI,同花顺全A(沪深京),914972110000.0,9149.7211,0.91497211,1248.0,2834.0,0.3057324840764331,-1586.0,59.0,17.0,42.0,2021,2021-03,30.573248407643312
2021-03-03,883957.TI,同花顺全A(沪深京),857252790000.0,8572.5279,0.85725279,3191.0,851.0,0.7894606630380999,2340.0,111.0,1.0,110.0,2021,2021-03,78.94606630380999
2021-03-04,883957.TI,同花顺全A(沪深京),971568590000.0,9715.6859,0.97156859,1242.0,2807.0,0.3067424055322302,-1565.0,77.0,14.0,63.0,2021,2021-03,30.67424055322302
2021-03-05,883957.TI,同花顺全A(沪深京),876066090000.0,8760.6609,0.87606609,2895.0,1171.0,0.7120019675356616,1724.0,101.0,12.0,89.0,2021,2021-03,71.20019675356616
2021-03-08,883957.TI,同花顺全A(沪深京),978866190000.0,9788.6619,0.97886619,1028.0,3052.0,0.2519607843137255,-2024.0,69.0,35.0,34.0,2021,2021-03,25.19607843137255
2021-03-09,883957.TI,同花顺全A(沪深京),985119530000.0,9851.1953,0.98511953,618.0,3507.0,0.1498181818181818,-2889.0,46.0,70.0,-24.0,2021,2021-03,14.981818181818182
2021-03-10,883957.TI,同花顺全A(沪深京),748649630000.0,7486.4963,0.74864963,1020.0,3081.0,0.2487198244330651,-2061.0,53.0,23.0,30.0,2021,2021-03,24.87198244330651
2021-03-11,883957.TI,同花顺全A(沪深京),797816610000.0,7978.1661,0.79781661,3678.0,433.0,0.8946728289953783,3245.0,81.0,5.0,76.0,2021,2021-03,89.46728289953782
2021-03-12,883957.TI,同花顺全A(沪深京),814948140000.0,8149.4814,0.81494814,1905.0,2142.0,0.4707190511489992,-237.0,62.0,9.0,53.0,2021,2021-03,47.07190511489993
2021-03-15,883957.TI,同花顺全A(沪深京),806661580000.0,8066.6158,0.80666158,1796.0,2257.0,0.4431285467554897,-461.0,63.0,10.0,53.0,2021,2021-03,44.31285467554898
2021-03-16,883957.TI,同花顺全A(沪深京),731971710000.0,7319.7171,0.73197171,3076.0,982.0,0.7580088713652046,2094.0,92.0,6.0,86.0,2021,2021-03,75.80088713652046
2021-03-17,883957.TI,同花顺全A(沪深京),709831090000.0,7098.3109,0.70983109,2325.0,1699.0,0.5777833001988072,626.0,79.0,6.0,73.0,2021,2021-03,57.77833001988072
2021-03-18,883957.TI,同花顺全A(沪深京),733947100000.0,7339.471,0.7339471,1758.0,2280.0,0.4353640416047548,-522.0,80.0,5.0,75.0,2021,2021-03,43.536404160475485
2021-03-19,883957.TI,同花顺全A(沪深京),771413780000.0,7714.1378,0.77141378,1737.0,2294.0,0.4309104440585463,-557.0,66.0,7.0,59.0,2021,2021-03,43.09104440585463
2021-03-22,883957.TI,同花顺全A(沪深京),756546670000.0,7565.4667,0.75654667,3425.0,657.0,0.8390494855463009,2768.0,109.0,2.0,107.0,2021,2021-03,83.90494855463008
2021-03-23,883957.TI,同花顺全A(沪深京),787486270000.0,7874.8627,0.78748627,1169.0,2947.0,0.2840136054421768,-1778.0,75.0,30.0,45.0,2021,2021-03,28.401360544217685
2021-03-24,883957.TI,同花顺全A(沪深京),760010430000.0,7600.1043,0.76001043,1323.0,2739.0,0.3257016248153619,-1416.0,82.0,30.0,52.0,2021,2021-03,32.570162481536194
2021-03-25,883957.TI,同花顺全A(沪深京),666350500000.0,6663.505,0.6663505,1655.0,2412.0,0.4069338578805015,-757.0,69.0,31.0,38.0,2021,2021-03,40.69338578805016
2021-03-26,883957.TI,同花顺全A(沪深京),746340950000.0,7463.4095,0.74634095,3176.0,835.0,0.7918224881575667,2341.0,91.0,3.0,88.0,2021,2021-03,79.18224881575668
2021-03-29,883957.TI,同花顺全A(沪深京),754751880000.0,7547.5188,0.75475188,1859.0,2225.0,0.4551909892262488,-366.0,84.0,13.0,71.0,2021,2021-03,45.51909892262488
2021-03-30,883957.TI,同花顺全A(沪深京),746924290000.0,7469.2429,0.74692429,1304.0,2825.0,0.3158149673044321,-1521.0,74.0,28.0,46.0,2021,2021-03,31.58149673044321
2021-03-31,883957.TI,同花顺全A(沪深京),685547270000.0,6855.4727,0.68554727,2283.0,1764.0,0.56412157153447,519.0,90.0,11.0,79.0,2021,2021-03,56.412157153447
2021-04-01,883957.TI,同花顺全A(沪深京),653525400000.0,6535.254,0.6535254,2051.0,2033.0,0.502203721841332,18.0,96.0,13.0,83.0,2021,2021-04,50.2203721841332
2021-04-02,883957.TI,同花顺全A(沪深京),715024940000.0,7150.2494,0.71502494,2217.0,1800.0,0.5519044062733384,417.0,90.0,7.0,83.0,2021,2021-04,55.19044062733384
2021-04-06,883957.TI,同花顺全A(沪深京),659318840000.0,6593.1884,0.65931884,2849.0,1193.0,0.7048490846115785,1656.0,103.0,7.0,96.0,2021,2021-04,70.48490846115784
2021-04-07,883957.TI,同花顺全A(沪深京),739279470000.0,7392.7947,0.73927947,2613.0,1463.0,0.6410696761530913,1150.0,106.0,7.0,99.0,2021,2021-04,64.10696761530913
2021-04-08,883957.TI,同花顺全A(沪深京),765468560000.0,7654.6856,0.76546856,1229.0,2912.0,0.2967882154069065,-1683.0,53.0,22.0,31.0,2021,2021-04,29.67882154069065
2021-04-09,883957.TI,同花顺全A(沪深京),690622430000.0,6906.2243,0.69062243,1949.0,2063.0,0.4857926221335992,-114.0,73.0,12.0,61.0,2021,2021-04,48.57926221335992
2021-04-12,883957.TI,同花顺全A(沪深京),772843720000.0,7728.4372,0.77284372,1067.0,3051.0,0.2591063623118018,-1984.0,81.0,30.0,51.0,2021,2021-04,25.910636231180185
2021-04-13,883957.TI,同花顺全A(沪深京),668480480000.0,6684.8048,0.66848048,1315.0,2813.0,0.3185562015503876,-1498.0,66.0,43.0,23.0,2021,2021-04,31.85562015503876
2021-04-14,883957.TI,同花顺全A(沪深京),652055980000.0,6520.5598,0.65205598,3155.0,957.0,0.7672665369649806,2198.0,89.0,9.0,80.0,2021,2021-04,76.72665369649806
2021-04-15,883957.TI,同花顺全A(沪深京),655491070000.0,6554.9107,0.65549107,1769.0,2334.0,0.4311479405313185,-565.0,56.0,36.0,20.0,2021,2021-04,43.11479405313185
2021-04-16,883957.TI,同花顺全A(沪深京),690059880000.0,6900.5988,0.69005988,3394.0,776.0,0.8139088729016787,2618.0,94.0,10.0,84.0,2021,2021-04,81.39088729016787
2021-04-19,883957.TI,同花顺全A(沪深京),858067450000.0,8580.6745,0.85806745,3040.0,1030.0,0.7469287469287469,2010.0,95.0,7.0,88.0,2021,2021-04,74.69287469287468
2021-04-20,883957.TI,同花顺全A(沪深京),842558840000.0,8425.5884,0.84255884,1352.0,2766.0,0.3283147158814958,-1414.0,54.0,16.0,38.0,2021,2021-04,32.83147158814958
2021-04-21,883957.TI,同花顺全A(沪深京),737203740000.0,7372.0374,0.73720374,1490.0,2624.0,0.3621779290228488,-1134.0,50.0,18.0,32.0,2021,2021-04,36.21779290228488
2021-04-22,883957.TI,同花顺全A(沪深京),740175540000.0,7401.7554,0.74017554,2123.0,1922.0,0.5248454882571075,201.0,62.0,8.0,54.0,2021,2021-04,52.48454882571075
2021-04-23,883957.TI,同花顺全A(沪深京),778453350000.0,7784.5335,0.77845335,1180.0,2988.0,0.283109404990403,-1808.0,56.0,14.0,42.0,2021,2021-04,28.310940499040303
2021-04-26,883957.TI,同花顺全A(沪深京),900791480000.0,9007.9148,0.90079148,1563.0,2574.0,0.3778100072516316,-1011.0,60.0,27.0,33.0,2021,2021-04,37.78100072516316
2021-04-27,883957.TI,同花顺全A(沪深京),760191100000.0,7601.911,0.7601911,1462.0,2677.0,0.3532254167673351,-1215.0,51.0,50.0,1.0,2021,2021-04,35.32254167673351
2021-04-28,883957.TI,同花顺全A(沪深京),785357010000.0,7853.5701,0.78535701,2214.0,1885.0,0.540131739448646,329.0,74.0,44.0,30.0,2021,2021-04,54.01317394486461
2021-04-29,883957.TI,同花顺全A(沪深京),820012310000.0,8200.1231,0.82001231,1820.0,2280.0,0.4439024390243902,-460.0,62.0,41.0,21.0,2021,2021-04,44.39024390243903
2021-04-30,883957.TI,同花顺全A(沪深京),863010070000.0,8630.1007,0.86301007,1428.0,2669.0,0.3485477178423236,-1241.0,59.0,56.0,3.0,2021,2021-04,34.85477178423236
2021-05-06,883957.TI,同花顺全A(沪深京),873581660000.0,8735.8166,0.87358166,2458.0,1667.0,0.5958787878787879,791.0,87.0,52.0,35.0,2021,2021-05,59.58787878787879
2021-05-07,883957.TI,同花顺全A(沪深京),882244540000.0,8822.4454,0.88224454,1776.0,2353.0,0.4301283603778154,-577.0,83.0,38.0,45.0,2021,2021-05,43.01283603778154
2021-05-10,883957.TI,同花顺全A(沪深京),853963180000.0,8539.6318,0.85396318,2207.0,1925.0,0.5341239109390126,282.0,128.0,29.0,99.0,2021,2021-05,53.412391093901256
2021-05-11,883957.TI,同花顺全A(沪深京),840756510000.0,8407.5651,0.84075651,2547.0,1593.0,0.6152173913043478,954.0,88.0,29.0,59.0,2021,2021-05,61.52173913043478
2021-05-12,883957.TI,同花顺全A(沪深京),761347250000.0,7613.4725,0.76134725,2853.0,1266.0,0.6926438455935907,1587.0,120.0,10.0,110.0,2021,2021-05,69.26438455935907
2021-05-13,883957.TI,同花顺全A(沪深京),797982720000.0,7979.8272,0.79798272,1444.0,2701.0,0.3483715319662244,-1257.0,83.0,10.0,73.0,2021,2021-05,34.83715319662244
2021-05-14,883957.TI,同花顺全A(沪深京),901344270000.0,9013.4427,0.90134427,3194.0,955.0,0.769824053988913,2239.0,113.0,6.0,107.0,2021,2021-05,76.9824053988913
2021-05-17,883957.TI,同花顺全A(沪深京),926667450000.0,9266.6745,0.92666745,1313.0,2890.0,0.3123959076849869,-1577.0,41.0,131.0,-90.0,2021,2021-05,31.239590768498694
2021-05-18,883957.TI,同花顺全A(沪深京),750826080000.0,7508.2608,0.75082608,2446.0,1653.0,0.5967309099780435,793.0,93.0,34.0,59.0,2021,2021-05,59.67309099780434
2021-05-19,883957.TI,同花顺全A(沪深京),783890580000.0,7838.9058,0.78389058,1556.0,2588.0,0.3754826254826255,-1032.0,85.0,13.0,72.0,2021,2021-05,37.54826254826255
2021-05-20,883957.TI,同花顺全A(沪深京),859688510000.0,8596.8851,0.85968851,1534.0,2628.0,0.3685728015377222,-1094.0,62.0,36.0,26.0,2021,2021-05,36.85728015377222
2021-05-21,883957.TI,同花顺全A(沪深京),805403210000.0,8054.0321,0.80540321,2039.0,2080.0,0.4950230638504491,-41.0,80.0,19.0,61.0,2021,2021-05,49.50230638504492
2021-05-24,883957.TI,同花顺全A(沪深京),841019770000.0,8410.1977,0.84101977,2605.0,1510.0,0.6330498177399757,1095.0,83.0,20.0,63.0,2021,2021-05,63.30498177399757
2021-05-25,883957.TI,同花顺全A(沪深京),1002250750000.0,10022.5075,1.00225075,2805.0,1288.0,0.6853163938431468,1517.0,75.0,4.0,71.0,2021,2021-05,68.53163938431467
2021-05-26,883957.TI,同花顺全A(沪深京),965527370000.0,9655.2737,0.96552737,2590.0,1520.0,0.6301703163017032,1070.0,80.0,6.0,74.0,2021,2021-05,63.01703163017032
2021-05-27,883957.TI,同花顺全A(沪深京),938839630000.0,9388.3963,0.93883963,2586.0,1491.0,0.6342899190581309,1095.0,90.0,5.0,85.0,2021,2021-05,63.42899190581309
2021-05-28,883957.TI,同花顺全A(沪深京),1006837570000.0,10068.3757,1.00683757,1343.0,2838.0,0.3212150203300646,-1495.0,75.0,2.0,73.0,2021,2021-05,32.12150203300646
2021-05-31,883957.TI,同花顺全A(沪深京),1008783890000.0,10087.8389,1.00878389,2810.0,1360.0,0.6738609112709832,1450.0,117.0,11.0,106.0,2021,2021-05,67.38609112709833
2021-06-01,883957.TI,同花顺全A(沪深京),1045554760000.0,10455.5476,1.04555476,2735.0,1408.0,0.6601496500120686,1327.0,100.0,10.0,90.0,2021,2021-06,66.01496500120686
2021-06-02,883957.TI,同花顺全A(沪深京),1010019770000.0,10100.1977,1.01001977,1379.0,2814.0,0.328881469115192,-1435.0,81.0,20.0,61.0,2021,2021-06,32.8881469115192
2021-06-03,883957.TI,同花顺全A(沪深京),952712070000.0,9527.1207,0.95271207,1844.0,2296.0,0.4454106280193237,-452.0,107.0,9.0,98.0,2021,2021-06,44.54106280193237
2021-06-04,883957.TI,同花顺全A(沪深京),936838600000.0,9368.386,0.9368386,1803.0,2374.0,0.4316495092171415,-571.0,77.0,11.0,66.0,2021,2021-06,43.16495092171415
2021-06-07,883957.TI,同花顺全A(沪深京),945868720000.0,9458.6872,0.94586872,2539.0,1614.0,0.6113652781122081,925.0,108.0,10.0,98.0,2021,2021-06,61.13652781122081
2021-06-08,883957.TI,同花顺全A(沪深京),980478550000.0,9804.7855,0.98047855,1948.0,2228.0,0.4664750957854406,-280.0,95.0,26.0,69.0,2021,2021-06,46.64750957854406
2021-06-09,883957.TI,同花顺全A(沪深京),878746330000.0,8787.4633,0.87874633,2108.0,2037.0,0.5085645355850422,71.0,91.0,9.0,82.0,2021,2021-06,50.85645355850422
2021-06-10,883957.TI,同花顺全A(沪深京),1000624610000.0,10006.2461,1.00062461,2156.0,2016.0,0.5167785234899329,140.0,88.0,24.0,64.0,2021,2021-06,51.67785234899329
2021-06-11,883957.TI,同花顺全A(沪深京),1117594750000.0,11175.9475,1.11759475,1471.0,2722.0,0.3508227999046029,-1251.0,86.0,18.0,68.0,2021,2021-06,35.08227999046029
2021-06-15,883957.TI,同花顺全A(沪深京),999399360000.0,9993.9936,0.99939936,1349.0,2909.0,0.3168154062940347,-1560.0,65.0,23.0,42.0,2021,2021-06,31.681540629403475
2021-06-16,883957.TI,同花顺全A(沪深京),930479970000.0,9304.7997,0.93047997,1245.0,2905.0,0.3,-1660.0,56.0,30.0,26.0,2021,2021-06,30.0
2021-06-17,883957.TI,同花顺全A(沪深京),888727430000.0,8887.2743,0.88872743,2286.0,1869.0,0.5501805054151625,417.0,75.0,4.0,71.0,2021,2021-06,55.01805054151625
2021-06-18,883957.TI,同花顺全A(沪深京),1008520830000.0,10085.2083,1.00852083,2657.0,1494.0,0.6400867260900988,1163.0,75.0,8.0,67.0,2021,2021-06,64.00867260900988
2021-06-21,883957.TI,同花顺全A(沪深京),1012062900000.0,10120.629,1.0120629,2725.0,1433.0,0.6553631553631554,1292.0,101.0,3.0,98.0,2021,2021-06,65.53631553631554
2021-06-22,883957.TI,同花顺全A(沪深京),1004420610000.0,10044.2061,1.00442061,2497.0,1682.0,0.5975113663555874,815.0,99.0,3.0,96.0,2021,2021-06,59.75113663555874
2021-06-23,883957.TI,同花顺全A(沪深京),1064265350000.0,10642.6535,1.06426535,2038.0,2118.0,0.4903753609239653,-80.0,92.0,3.0,89.0,2021,2021-06,49.037536092396536
2021-06-24,883957.TI,同花顺全A(沪深京),1011676650000.0,10116.7665,1.01167665,1507.0,2690.0,0.3590659995234691,-1183.0,104.0,11.0,93.0,2021,2021-06,35.90659995234692
2021-06-25,883957.TI,同花顺全A(沪深京),1036243880000.0,10362.4388,1.03624388,2198.0,1972.0,0.5270983213429257,226.0,91.0,7.0,84.0,2021,2021-06,52.70983213429257
2021-06-28,883957.TI,同花顺全A(沪深京),1014311130000.0,10143.1113,1.01431113,2273.0,1960.0,0.5369714150720529,313.0,79.0,34.0,45.0,2021,2021-06,53.697141507205295
2021-06-29,883957.TI,同花顺全A(沪深京),994705110000.0,9947.0511,0.99470511,1131.0,3136.0,0.2650574173892664,-2005.0,71.0,4.0,67.0,2021,2021-06,26.50574173892665
2021-06-30,883957.TI,同花顺全A(沪深京),937620090000.0,9376.2009,0.93762009,2493.0,1658.0,0.6005781739339918,835.0,69.0,24.0,45.0,2021,2021-06,60.05781739339918
2021-07-01,883957.TI,同花顺全A(沪深京),1012293700000.0,10122.937,1.0122937,1099.0,3163.0,0.2578601595495072,-2064.0,67.0,19.0,48.0,2021,2021-07,25.786015954950724
2021-07-02,883957.TI,同花顺全A(沪深京),1001853370000.0,10018.5337,1.00185337,1580.0,2613.0,0.3768185070355354,-1033.0,54.0,10.0,44.0,2021,2021-07,37.68185070355354
2021-07-05,883957.TI,同花顺全A(沪深京),1003657780000.0,10036.5778,1.00365778,3026.0,1206.0,0.7150283553875236,1820.0,117.0,13.0,104.0,2021,2021-07,71.50283553875236
2021-07-06,883957.TI,同花顺全A(沪深京),1117304400000.0,11173.044,1.1173044,2238.0,1955.0,0.5337467207250179,283.0,70.0,11.0,59.0,2021,2021-07,53.3746720725018
2021-07-07,883957.TI,同花顺全A(沪深京),1047837480000.0,10478.3748,1.04783748,2308.0,1844.0,0.5558766859344894,464.0,97.0,6.0,91.0,2021,2021-07,55.58766859344894
2021-07-08,883957.TI,同花顺全A(沪深京),1191954170000.0,11919.5417,1.19195417,1403.0,2879.0,0.3276506305464736,-1476.0,83.0,10.0,73.0,2021,2021-07,32.76506305464736
2021-07-09,883957.TI,同花顺全A(沪深京),1124225930000.0,11242.2593,1.12422593,2625.0,1583.0,0.6238117870722434,1042.0,99.0,9.0,90.0,2021,2021-07,62.381178707224336
2021-07-12,883957.TI,同花顺全A(沪深京),1317581630000.0,13175.8163,1.31758163,2843.0,1348.0,0.6783583870198043,1495.0,110.0,15.0,95.0,2021,2021-07,67.83583870198044
2021-07-13,883957.TI,同花顺全A(沪深京),1217410750000.0,12174.1075,1.21741075,2480.0,1717.0,0.5908982606623779,763.0,89.0,15.0,74.0,2021,2021-07,59.08982606623779
2021-07-14,883957.TI,同花顺全A(沪深京),1214953690000.0,12149.5369,1.21495369,1230.0,3054.0,0.2871148459383753,-1824.0,73.0,29.0,44.0,2021,2021-07,28.71148459383753
2021-07-15,883957.TI,同花顺全A(沪深京),1167914930000.0,11679.1493,1.16791493,1449.0,2828.0,0.3387888707037643,-1379.0,74.0,24.0,50.0,2021,2021-07,33.87888707037644
2021-07-16,883957.TI,同花顺全A(沪深京),1178214810000.0,11782.1481,1.17821481,1738.0,2415.0,0.4184926559113893,-677.0,54.0,8.0,46.0,2021,2021-07,41.84926559113894
2021-07-19,883957.TI,同花顺全A(沪深京),1120208120000.0,11202.0812,1.12020812,1791.0,2474.0,0.4199296600234466,-683.0,74.0,32.0,42.0,2021,2021-07,41.992966002344666
2021-07-20,883957.TI,同花顺全A(沪深京),962827000000.0,9628.27,0.962827,2128.0,2081.0,0.5055832739368021,47.0,68.0,8.0,60.0,2021,2021-07,50.558327393680216
2021-07-21,883957.TI,同花顺全A(沪深京),1209010130000.0,12090.1013,1.20901013,2842.0,1369.0,0.6748990738541915,1473.0,109.0,5.0,104.0,2021,2021-07,67.48990738541914
2021-07-22,883957.TI,同花顺全A(沪深京),1289557500000.0,12895.575,1.2895575,2276.0,1949.0,0.538698224852071,327.0,74.0,9.0,65.0,2021,2021-07,53.869822485207095
2021-07-23,883957.TI,同花顺全A(沪深京),1375746100000.0,13757.461,1.3757461,1199.0,3115.0,0.2779323133982383,-1916.0,63.0,20.0,43.0,2021,2021-07,27.79323133982384
